 Realme 6i (Eclipse Black, 64 GB);4.4;//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg;₹13,999;https://www.flipkart.com/realme-6i-eclipse-black-64-gb/p/itm0201cc97a2f61?pid=MOBFTAYNHQKJAPYF&lid=LSTMOBFTAYNHQKJAPYFJJT6ZI&marketplace=FLIPKART&srno=s_1_5&otracker=search&fm=organic&iid=6a707ea2-ee16-4580-9cbf-a58244425dca.MOBFTAYNHQKJAPYF.SEARCH&ssid=tu1al2xctc0000001599223220445&qH=532c28d5412dd75b
 Realme C3 (Volcano Grey, 64 GB);4.4;//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg;₹9,999;https://www.flipkart.com/realme-c3-volcano-grey-64-gb/p/itm58bf81a807d66?pid=MOBFTPFF94QEFUGZ&lid=LSTMOBFTPFF94QEFUGZ0ZT6H5&marketplace=FLIPKART&srno=s_1_6&otracker=search&fm=organic&iid=6a707ea2-ee16-4580-9cbf-a58244425dca.MOBFTPFF94QEFUGZ.SEARCH&ssid=tu1al2xctc0000001599223220445&qH=532c28d5412dd75b
 Realme C3 (Frozen Blue, 32 GB);4.4;//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg;₹8,999;https://www.flipkart.com/realme-c3-frozen-blue-32-gb/p/itm58bf81a807d66?pid=MOBFZHC5HAGKGBBW&lid=LSTMOBFZHC5HAGKGBBWJH2HLH&marketplace=FLIPKART&srno=s_1_7&otracker=search&fm=organic&iid=6a707ea2-ee16-4580-9cbf-a58244425dca.MOBFZHC5HAGKGBBW.SEARCH&ssid=tu1al2xctc0000001599223220445&qH=532c28d5412dd75b
 Realme 6i (Lunar White, 64 GB);4.4;//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg;₹13,999;https://www.flipkart.com/realme-6i-lunar-white-64-gb/p/itm0201cc97a2f61?pid=MOBFTAYNJCYXTYM9&lid=LSTMOBFTAYNJCYXTYM9TBWACV&marketplace=FLIPKART&srno=s_1_8&otracker=search&fm=organic&iid=6a707ea2-ee16-4580-9cbf-a58244425dca.MOBFTAYNJCYXTYM9.SEARCH&ssid=tu1al2xctc0000001599223220445&qH=532c28d5412dd75b
 POCO M2 Pro (Out of the Blue, 64 GB);4.4;//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg;₹14,999;https://www.flipkart.com/poco-m2-pro-out-blue-64-gb/p/itmca92df4f824d5?pid=MOBFT7MKV4EZTNRS&lid=LSTMOBFT7MKV4EZTNRSZ0PYA3&marketplace=FLIPKART&srno=s_1_9&otracker=search&fm=organic&iid=6a707ea2-ee16-4580-9cbf-a58244425dca.MOBFT7MKV4EZTNRS.SEARCH&ssid=tu1al2xctc0000001599223220445&qH=532c28d5412dd75b
 Realme 6 (Comet Blue, 64 GB);4.4;//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg;₹14,999;https://www.flipkart.com/realme-6-comet-blue-64-gb/p/itma64226eb3e2d2?pid=MOBFTAZ5CXWPRYKW&lid=LSTMOBFTAZ5CXWPRYKW1ACMFR&marketplace=FLIPKART&srno=s_1_10&otracker=search&fm=organic&iid=6a707ea2-ee16-4580-9cbf-a58244425dca.MOBFTAZ5CXWPRYKW.SEARCH&ssid=tu1al2xctc0000001599223220445&qH=532c28d5412dd75b
 Infinix Hot 9 Pro (Ocean Wave, 64 GB);4.5;//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg;₹10,499;https://www.flipkart.com/infinix-hot-9-pro-ocean-wave-64-gb/p/itm1bc9e9eef4559?pid=MOBFQ3DPHDM5RYKJ&lid=LSTMOBFQ3DPHDM5RYKJIF7Q7P&marketplace=FLIPKART&srno=s_1_11&otracker=search&fm=organic&iid=6a707ea2-ee16-4580-9cbf-a58244425dca.MOBFQ3DPHDM5RYKJ.SEARCH&ssid=tu1al2xctc0000001599223220445&qH=532c28d5412dd75b
 Realme Narzo 10A (So White, 32 GB);4.5;//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg;₹8,999;https://www.flipkart.com/realme-narzo-10a-so-white-32-gb/p/itmbeb412dade152?pid=MOBFQ36ASQHV3UGW&lid=LSTMOBFQ36ASQHV3UGWL3NPOI&marketplace=FLIPKART&srno=s_1_12&otracker=search&fm=organic&iid=6a707ea2-ee16-4580-9cbf-a58244425dca.MOBFQ36ASQHV3UGW.SEARCH&ssid=tu1al2xctc0000001599223220445&qH=532c28d5412dd75b
 Realme Narzo 10A (So White, 64 GB);4.5;//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg;₹9,999;https://www.flipkart.com/realme-narzo-10a-so-white-64-gb/p/itmbeb412dade152?pid=MOBFSZTTZ8GXBHRB&lid=LSTMOBFSZTTZ8GXBHRBLKRVHG&marketplace=FLIPKART&srno=s_1_13&otracker=search&fm=organic&iid=6a707ea2-ee16-4580-9cbf-a58244425dca.MOBFSZTTZ8GXBHRB.SEARCH&ssid=tu1al2xctc0000001599223220445&qH=532c28d5412dd75b
 Infinix Smart 4 Plus (Midnight Black, 32 GB);4.4;//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg;₹7,999;https://www.flipkart.com/infinix-smart-4-plus-midnight-black-32-gb/p/itmd387f45cb474a?pid=MOBFTGWBCSZ3QGJW&lid=LSTMOBFTGWBCSZ3QGJWRNJBND&marketplace=FLIPKART&srno=s_1_14&otracker=search&fm=organic&iid=6a707ea2-ee16-4580-9cbf-a58244425dca.MOBFTGWBCSZ3QGJW.SEARCH&ssid=tu1al2xctc0000001599223220445&qH=532c28d5412dd75b
